_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,animal_present,animal_present_gold,image_url,label
2237182480,4/7/2019 17:16:07,false,4695382618,,4/7/2019 17:15:36,false,feca,1.0,45169521,SRB,00,Belgrade,77.46.214.172,yes,,https://i.imgur.com/yeO7swk.png,Butterfly
2237182481,4/7/2019 17:15:41,false,4695381777,,4/7/2019 17:15:35,false,gifthunterclub,1.0,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,,https://i.imgur.com/Kk0jhJf.png,Butterfly
2237182481,4/7/2019 17:15:50,false,4695382062,,4/7/2019 17:15:38,false,feca,1.0,45164659,VNM,20,Ho Chi Minh City,58.187.12.59,yes,,https://i.imgur.com/Kk0jhJf.png,Butterfly
2237182481,4/7/2019 17:16:07,false,4695382627,,4/7/2019 17:15:36,false,feca,1.0,45169521,SRB,00,Belgrade,77.46.214.172,yes,,https://i.imgur.com/Kk0jhJf.png,Butterfly
2237182482,4/7/2019 17:15:41,false,4695381774,,4/7/2019 17:15:35,false,gifthunterclub,1.0,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,,https://i.imgur.com/Gz624M8.png,Butterfly
2237182482,4/7/2019 17:15:50,false,4695382060,,4/7/2019 17:15:38,false,feca,1.0,45164659,VNM,20,Ho Chi Minh City,58.187.12.59,yes,,https://i.imgur.com/Gz624M8.png,Butterfly
2237182482,4/7/2019 17:16:07,false,4695382634,,4/7/2019 17:15:36,false,feca,1.0,45169521,SRB,00,Belgrade,77.46.214.172,yes,,https://i.imgur.com/Gz624M8.png,Butterfly
2237182483,4/7/2019 17:15:58,false,4695382310,,4/7/2019 17:15:42,false,gifthunterclub,1.0,44957095,ESP,54,Ciudad Real,185.61.205.219,no,,https://i.imgur.com/0TURv9h.png,Frog
2237182483,4/7/2019 17:16:02,false,4695382431,,4/7/2019 17:15:40,false,neodev,1.0,45210463,URY,10,Montevideo,167.56.153.107,no,,https://i.imgur.com/0TURv9h.png,Frog
2237182483,4/7/2019 17:16:13,false,4695382880,,4/7/2019 17:15:40,false,clixsense,1.0,6335542,GRC,29,Lamía,79.130.96.150,no,,https://i.imgur.com/0TURv9h.png,Frog
2237182484,4/7/2019 17:15:58,false,4695382304,,4/7/2019 17:15:42,false,gifthunterclub,1.0,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,,https://i.imgur.com/10fW0Rr.png,Scorpion
2237182484,4/7/2019 17:16:02,false,4695382441,,4/7/2019 17:15:40,false,neodev,1.0,45210463,URY,10,Montevideo,167.56.153.107,yes,,https://i.imgur.com/10fW0Rr.png,Scorpion
2237182484,4/7/2019 17:16:13,false,4695382877,,4/7/2019 17:15:40,false,clixsense,1.0,6335542,GRC,29,Lamía,79.130.96.150,yes,,https://i.imgur.com/10fW0Rr.png,Scorpion
2237182485,4/7/2019 17:15:58,false,4695382308,,4/7/2019 17:15:42,false,gifthunterclub,1.0,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,,https://i.imgur.com/1eavJef.png,Snail
2237182485,4/7/2019 17:16:02,false,4695382446,,4/7/2019 17:15:40,false,neodev,1.0,45210463,URY,10,Montevideo,167.56.153.107,no,,https://i.imgur.com/1eavJef.png,Snail
2237182485,4/7/2019 17:16:13,false,4695382883,,4/7/2019 17:15:40,false,clixsense,1.0,6335542,GRC,29,Lamía,79.130.96.150,no,,https://i.imgur.com/1eavJef.png,Snail
2237182486,4/7/2019 17:15:58,false,4695382313,,4/7/2019 17:15:42,false,gifthunterclub,1.0,44957095,ESP,54,Ciudad Real,185.61.205.219,no,,https://i.imgur.com/1FztWB1.png,Scorpion
2237182486,4/7/2019 17:16:02,false,4695382450,,4/7/2019 17:15:40,false,neodev,1.0,45210463,URY,10,Montevideo,167.56.153.107,yes,,https://i.imgur.com/1FztWB1.png,Scorpion
2237182486,4/7/2019 17:16:13,false,4695382886,,4/7/2019 17:15:40,false,clixsense,1.0,6335542,GRC,29,Lamía,79.130.96.150,yes,,https://i.imgur.com/1FztWB1.png,Scorpion
2237182487,4/7/2019 17:16:07,false,4695382629,,4/7/2019 17:15:52,false,feca,1.0,45164659,VNM,20,Ho Chi Minh City,58.187.12.59,yes,,https://i.imgur.com/1idNwLg.png,Scorpion
2237182487,4/7/2019 17:16:17,false,4695382989,,4/7/2019 17:15:50,false,feca,1.0,45172014,SRB,00,Nis,94.228.227.41,yes,,https://i.imgur.com/1idNwLg.png,Scorpion
2237182487,4/7/2019 17:16:31,false,4695383390,,4/7/2019 17:15:45,false,clixsense,1.0,16712241,VEN,25,Caracas,190.72.145.5,yes,,https://i.imgur.com/1idNwLg.png,Scorpion
2237182488,4/7/2019 17:16:07,false,4695382643,,4/7/2019 17:15:52,false,feca,1.0,45164659,VNM,20,Ho Chi Minh City,58.187.12.59,no,,https://i.imgur.com/1q731DL.jpg,Leaves
2237182488,4/7/2019 17:16:17,false,4695383002,,4/7/2019 17:15:50,false,feca,1.0,45172014,SRB,00,Nis,94.228.227.41,yes,,https://i.imgur.com/1q731DL.jpg,Leaves
2237182488,4/7/2019 17:16:31,false,4695383394,,4/7/2019 17:15:45,false,clixsense,1.0,16712241,VEN,25,Caracas,190.72.145.5,no,,https://i.imgur.com/1q731DL.jpg,Leaves
2237182489,4/7/2019 17:16:07,false,4695382616,,4/7/2019 17:15:52,false,feca,1.0,45164659,VNM,20,Ho Chi Minh City,58.187.12.59,no,,https://i.imgur.com/1s9Ivtf.png,Snail
2237182489,4/7/2019 17:16:17,false,4695383010,,4/7/2019 17:15:50,false,feca,1.0,45172014,SRB,00,Nis,94.228.227.41,no,,https://i.imgur.com/1s9Ivtf.png,Snail
2237182489,4/7/2019 17:16:31,false,4695383400,,4/7/2019 17:15:45,false,clixsense,1.0,16712241,VEN,25,Caracas,190.72.145.5,no,,https://i.imgur.com/1s9Ivtf.png,Snail
2237182490,4/7/2019 17:16:07,false,4695382624,,4/7/2019 17:15:52,false,feca,1.0,45164659,VNM,20,Ho Chi Minh City,58.187.12.59,no,,https://i.imgur.com/2D2CZkR.png,Snail
2237182490,4/7/2019 17:16:17,false,4695383016,,4/7/2019 17:15:50,false,feca,1.0,45172014,SRB,00,Nis,94.228.227.41,no,,https://i.imgur.com/2D2CZkR.png,Snail
2237182490,4/7/2019 17:16:31,false,4695383401,,4/7/2019 17:15:45,false,clixsense,1.0,16712241,VEN,25,Caracas,190.72.145.5,no,,https://i.imgur.com/2D2CZkR.png,Snail
2237182491,4/7/2019 17:16:20,false,4695383086,,4/7/2019 17:15:53,false,feca,1.0,45165569,SRB,00,Nis,178.79.57.78,yes,,https://i.imgur.com/2F2XySv.png,Scorpion
2237182491,4/7/2019 17:16:32,false,4695383424,,4/7/2019 17:15:56,false,feca,1.0,45162633,VNM,13,"",27.73.174.81,yes,,https://i.imgur.com/2F2XySv.png,Scorpion
